9,95,855,10.556,0.284,0.849,1.91,243,726,127,1
9,64,576,7.111,0.302,0.92,1.98,174,530,88,1
9,27,243,3.0,0.346,0.951,1.95,84,231,43,1
10,19,190,1.9,0.363,0.837,2.46,69,159,28,1
9,45,405,5.0,0.319,0.923,2.11,129,374,61,1
1,35,35,35.0,0.857,1.0,10.0,30,35,3,2
7,35,245,5.0,0.494,0.902,2.57,121,221,47,1
10,130,1300,13.0,0.453,0.822,2.78,589,1069,212,1
7,6,42,0.857,0.333,0.762,4.67,14,32,3,1
9,49,441,5.444,0.587,0.961,3.12,259,424,83,1
1,148,148,148.0,0.959,1.0,47.33,142,148,3,2
9,99,891,11.0,0.484,0.951,2.52,431,847,171,1
9,47,423,5.222,0.307,0.872,2.03,130,369,64,1
15,342,5130,22.8,0.24,0.548,2.49,1232,2810,495,1
9,123,1107,13.667,0.39,0.996,2.82,432,1103,153,1
10,35,350,3.5,0.38,0.829,2.02,133,290,66,1
13,85,1105,6.538,0.327,0.633,2.76,361,700,131,1
8,76,608,9.5,0.475,0.87,2.73,289,529,106,1
15,54,810,3.6,0.323,0.689,2.45,262,558,107,1
15,61,915,4.067,0.247,0.515,1.87,226,471,121,1
28,137,3836,4.893,0.265,0.564,5.05,1016,2163,201,1
9,117,1053,13.0,0.419,0.947,2.48,441,997,178,1
9,107,963,11.889,0.383,0.858,2.22,369,826,166,1
6,90,540,15.0,0.298,0.77,1.55,161,416,104,1
6,28,168,4.667,0.405,0.804,1.84,68,135,37,1
7,175,1225,25.0,0.337,0.991,1.87,413,1214,221,1
12,58,696,4.833,0.343,0.803,3.85,239,559,62,1
7,71,497,10.143,0.394,0.958,1.87,196,476,105,1
6,51,306,8.5,0.294,0.775,1.48,90,237,61,1
12,80,960,6.667,0.324,0.673,2.45,311,646,127,1
9,107,963,11.889,0.375,0.861,1.94,361,829,186,1
6,44,264,7.333,0.447,0.811,2.11,118,214,56,1
24,117,2808,4.875,0.347,0.729,2.88,975,2048,338,1
11,337,3707,30.636,0.175,0.637,2.2,650,2361,296,1
8,74,592,9.25,0.456,0.887,2.48,270,525,109,1
9,43,387,4.778,0.388,0.886,2.73,150,343,55,1
153,442,67626,2.889,0.114,0.215,6.27,7689,14538,1227,5
12,124,1488,10.333,0.3,0.869,1.96,447,1293,228,1
11,38,418,3.455,0.328,0.852,1.96,137,356,70,1
5,28,140,5.6,0.329,0.871,1.77,46,122,26,1
8,40,320,5.0,0.463,0.969,2.47,148,310,60,1
6,39,234,6.5,0.303,0.739,1.58,71,173,45,1
7,17,119,2.429,0.454,0.866,3.18,54,103,17,1
5,43,215,8.6,0.405,0.981,1.61,87,211,54,1
9,42,378,4.667,0.45,0.905,2.79,170,342,61,1
10,249,2490,24.9,0.462,0.842,3.53,1151,2097,326,1
12,67,804,5.583,0.376,0.751,2.99,302,604,101,1
12,116,1392,9.667,0.331,0.756,2.62,461,1053,176,1
10,174,1740,17.4,0.278,0.733,2.02,483,1276,239,1
9,71,639,7.889,0.352,0.897,1.97,225,573,114,1
11,23,253,2.091,0.415,0.858,3.5,105,217,30,1
9,71,639,7.889,0.294,0.762,2.16,188,487,87,1
6,101,606,16.833,0.393,0.752,1.98,238,456,120,1
16,44,704,2.75,0.376,0.744,2.39,265,524,111,1
9,35,315,3.889,0.397,0.832,1.92,125,262,65,1
9,42,378,4.667,0.452,0.942,2.85,171,356,60,1
4,65,260,16.25,0.296,0.631,2.66,77,164,29,1
9,35,315,3.889,0.273,0.654,1.65,86,206,52,1
9,21,189,2.333,0.302,0.614,1.9,57,116,30,1
9,23,207,2.556,0.169,0.319,2.92,35,66,12,1
7,13,91,1.857,0.154,0.484,2.0,14,44,7,5
8,55,440,6.875,0.243,0.657,1.39,107,289,77,1
7,213,1491,30.429,0.199,0.733,1.25,296,1093,237,1
8,28,224,3.5,0.299,0.969,1.6,67,217,42,1
16,30,480,1.875,0.133,0.471,2.29,64,226,28,5
7,10,70,1.429,0.286,0.886,1.82,20,62,11,1
8,25,200,3.125,0.28,0.825,1.6,56,165,35,1
8,31,248,3.875,0.298,0.871,1.45,74,216,51,1
8,272,2176,34.0,0.197,0.629,1.38,428,1369,310,1
10,261,2610,26.1,0.183,0.515,1.49,477,1343,321,1
8,71,568,8.875,0.238,0.701,1.47,135,398,92,1
8,261,2088,32.625,0.218,0.773,1.34,455,1615,340,1
8,88,704,11.0,0.195,0.756,1.49,137,532,92,1
9,34,306,3.778,0.225,0.755,1.57,69,231,44,1
7,11,77,1.571,0.351,0.87,1.5,27,67,18,1
7,21,147,3.0,0.313,0.966,1.48,46,142,31,1
8,25,200,3.125,0.24,0.91,1.45,48,182,33,1
6,17,102,2.833,0.245,0.598,1.56,25,61,16,1
7,30,210,4.286,0.295,0.876,1.77,62,184,35,1
5,8,40,1.6,0.425,1.0,1.89,17,40,9,1
8,21,168,2.625,0.262,0.696,1.52,44,117,29,1
6,129,774,21.5,0.195,0.565,1.35,151,437,112,1
7,4,28,0.571,0.357,0.571,5.0,10,16,2,1
5,4,20,0.8,0.35,0.85,1.75,7,17,4,1
5,43,215,8.6,0.233,0.8,1.35,50,172,37,1
4,18,72,4.5,0.333,0.667,1.71,24,48,14,1
6,19,114,3.167,0.254,0.956,1.16,29,109,25,1
1,33,33,33.0,0.667,1.0,3.67,22,33,6,2
1,106,106,106.0,0.858,1.0,15.17,91,106,6,2
9,16,144,1.778,0.16,0.5,1.92,23,72,12,1
6,41,246,6.833,0.232,0.927,1.3,57,228,44,1
9,21,189,2.333,0.175,0.513,1.65,33,97,20,1
10,12,120,1.2,0.142,0.317,2.83,17,38,6,1
8,16,128,2.0,0.242,0.602,1.94,31,77,16,1
7,182,1274,26.0,0.203,0.62,1.27,259,790,204,1
8,43,344,5.375,0.212,0.721,1.4,73,248,52,1
8,30,240,3.75,0.233,0.833,1.24,56,200,45,1
7,6,42,0.857,0.476,0.881,1.82,20,37,11,1
7,17,119,2.429,0.395,0.782,1.81,47,93,26,1
5,8,40,1.6,0.6,0.975,2.18,24,39,11,1
8,27,216,3.375,0.208,0.852,1.45,45,184,31,1
7,43,301,6.143,0.246,0.947,1.32,74,285,56,1
7,33,231,4.714,0.342,0.848,1.98,79,196,40,1
7,11,77,1.571,0.351,0.961,1.35,27,74,20,1
7,26,182,3.714,0.352,1.0,1.36,64,182,47,1
7,31,217,4.429,0.276,0.788,1.25,60,171,48,1
7,37,259,5.286,0.305,1.0,1.46,79,259,54,1
7,11,77,1.571,0.364,1.0,1.33,28,77,21,1
9,55,495,6.111,0.259,0.699,1.47,128,346,87,1
7,14,98,2.0,0.337,0.98,1.83,33,96,18,1
6,4,24,0.667,0.458,1.0,2.2,11,24,5,1
7,14,98,2.0,0.378,1.0,1.95,37,98,19,1
6,17,102,2.833,0.324,1.0,1.32,33,102,25,1
9,22,198,2.444,0.227,0.934,1.61,45,185,28,1
7,16,112,2.286,0.304,0.955,1.13,34,107,30,1
9,49,441,5.444,0.222,0.687,1.27,98,303,77,1
7,43,301,6.143,0.249,0.807,1.29,75,243,58,1
5,6,30,1.2,0.3,1.0,1.8,9,30,5,1
7,17,119,2.429,0.353,0.79,1.56,42,94,27,1
10,9,90,0.9,0.222,1.0,1.25,20,90,16,1
8,6,48,0.75,0.313,0.813,1.88,15,39,8,1
7,27,189,3.857,0.079,0.175,2.5,15,33,6,1
7,44,308,6.286,0.218,0.734,1.26,67,226,53,1
7,15,105,2.143,0.229,0.886,1.6,24,93,15,1
7,18,126,2.571,0.365,0.952,1.53,46,120,30,1
9,47,423,5.222,0.279,0.773,1.53,118,327,77,1
9,30,270,3.333,0.27,0.796,1.4,73,215,52,1
5,19,95,3.8,0.442,0.937,1.5,42,89,28,1
7,32,224,4.571,0.268,0.83,1.28,60,186,47,1
7,13,91,1.857,0.286,0.989,1.73,26,90,15,1
7,11,77,1.571,0.286,0.909,1.29,22,70,17,1
7,14,98,2.0,0.214,0.786,1.11,21,77,19,1
7,23,161,3.286,0.342,0.783,1.45,55,126,38,1
7,7,49,1.0,0.327,1.0,1.33,16,49,12,1
6,28,168,4.667,0.369,0.78,1.77,62,131,35,1
5,7,35,1.4,0.543,1.0,2.11,19,35,9,1
7,27,189,3.857,0.286,1.0,1.32,54,189,41,1
7,24,168,3.429,0.244,0.774,1.46,41,130,28,1
10,33,330,3.3,0.182,0.564,1.4,60,186,43,1
7,11,77,1.571,0.364,0.935,1.4,28,72,20,1
6,10,60,1.667,0.317,0.85,1.19,19,51,16,1
8,44,352,5.5,0.284,0.673,1.43,100,237,70,1
7,40,280,5.714,0.311,0.939,1.43,87,263,61,1
7,11,77,1.571,0.377,0.974,1.61,29,75,18,1
6,11,66,1.833,0.333,0.788,1.47,22,52,15,1
7,46,322,6.571,0.354,0.994,1.46,114,320,78,1
7,16,112,2.286,0.259,1.0,2.07,29,112,14,1
7,11,77,1.571,0.299,0.649,1.77,23,50,13,1
7,19,133,2.714,0.338,0.827,1.67,45,110,27,1
9,41,369,4.556,0.263,0.743,1.41,97,274,69,1
9,26,234,2.889,0.291,0.795,1.74,68,186,39,1
5,28,140,5.6,0.321,0.95,1.45,45,133,31,1
7,44,308,6.286,0.169,0.455,1.58,52,140,33,1
6,19,114,3.167,0.289,0.789,1.38,33,90,24,1
7,37,259,5.286,0.282,0.772,1.35,73,200,54,1
9,48,432,5.333,0.257,0.738,1.41,111,319,79,1
9,86,774,9.556,0.211,0.517,1.29,163,400,126,1
8,32,256,4.0,0.207,0.797,1.23,53,204,43,1
9,25,225,2.778,0.249,0.911,1.51,56,205,37,1
7,10,70,1.429,0.314,1.0,1.29,22,70,17,1
9,55,495,6.111,0.255,0.697,1.38,126,345,91,1
9,42,378,4.667,0.198,0.563,1.15,75,213,65,1
9,42,378,4.667,0.235,0.603,1.37,89,228,65,1
7,23,161,3.286,0.447,1.0,1.95,72,161,37,1
7,31,217,4.429,0.304,0.843,1.32,66,183,50,1
8,10,80,1.25,0.288,0.813,1.64,23,65,14,1
7,7,49,1.0,0.306,0.592,2.14,15,29,7,1
8,19,152,2.375,0.382,0.724,1.93,58,110,30,1
6,7,42,1.167,0.524,1.0,2.0,22,42,11,1
8,12,96,1.5,0.406,0.885,2.17,39,85,18,1
8,10,80,1.25,0.45,0.988,1.71,36,79,21,1
6,8,48,1.333,0.542,0.938,2.0,26,45,13,1
8,25,200,3.125,0.385,0.615,2.75,77,123,28,1
8,35,280,4.375,0.443,0.996,2.14,124,279,58,1
8,36,288,4.5,0.458,0.958,2.06,132,276,64,1
10,11,110,1.1,0.473,1.0,2.48,52,110,21,1
8,13,104,1.625,0.529,0.798,2.89,55,83,19,1
8,19,152,2.375,0.401,0.98,1.97,61,149,31,1
6,16,96,2.667,0.49,0.938,2.14,47,90,22,1
10,17,170,1.7,0.382,1.0,2.41,65,170,27,1
17,9,153,0.529,0.209,0.497,1.88,32,76,17,5
8,19,152,2.375,0.368,0.704,2.33,56,107,24,1
8,23,184,2.875,0.337,0.783,1.94,62,144,32,1
53,48,2544,0.906,0.157,0.269,7.84,400,685,51,5
8,1,8,0.125,1.0,1.0,8.0,8,8,1,4
6,6,36,1.0,0.528,0.917,3.17,19,33,6,1
11,11,121,1.0,0.388,0.818,2.24,47,99,21,1
10,9,90,0.9,0.344,0.889,2.82,31,80,11,1
8,28,224,3.5,0.411,0.996,1.92,92,223,48,1
6,18,108,3.0,0.537,0.981,2.64,58,106,22,1
10,271,2710,27.1,0.239,0.615,1.94,647,1668,333,1
8,21,168,2.625,0.435,1.0,1.97,73,168,37,1
9,25,225,2.778,0.32,0.707,2.25,72,159,32,1
8,12,96,1.5,0.427,0.927,2.05,41,89,20,1
8,25,200,3.125,0.515,0.815,2.64,103,163,39,1
9,16,144,1.778,0.382,0.743,2.29,55,107,24,1
11,150,1650,13.636,0.186,0.533,2.06,307,879,149,1
8,4,32,0.5,0.469,0.719,5.0,15,23,3,1
8,27,216,3.375,0.435,0.963,2.14,94,208,44,1
10,25,250,2.5,0.392,0.808,2.51,98,202,39,1
11,272,2992,24.727,0.283,0.703,1.97,847,2103,431,1
8,7,56,0.875,0.411,0.875,2.09,23,49,11,1
11,245,2695,22.273,0.252,0.829,1.86,678,2235,365,1
8,7,56,0.875,0.429,1.0,2.18,24,56,11,1
10,32,320,3.2,0.338,0.816,1.83,108,261,59,1
5,7,35,1.4,0.6,0.886,3.5,21,31,6,1
10,64,640,6.4,0.189,0.4,2.12,121,256,57,1
11,15,165,1.364,0.352,0.891,2.07,58,147,28,1
9,26,234,2.889,0.342,0.821,2.35,80,192,34,1
9,12,108,1.333,0.491,0.889,2.41,53,96,22,1
10,54,540,5.4,0.319,0.824,1.83,172,445,94,1
8,39,312,4.875,0.282,0.747,2.0,88,233,44,1
8,15,120,1.875,0.433,0.625,2.74,52,75,19,1
10,25,250,2.5,0.328,0.828,2.05,82,207,40,1
8,28,224,3.5,0.406,0.777,2.07,91,174,44,1
10,12,120,1.2,0.4,0.933,2.29,48,112,21,1
8,13,104,1.625,0.413,1.0,1.95,43,104,22,1
12,261,3132,21.75,0.207,0.564,1.81,649,1768,358,1
8,8,64,1.0,0.391,1.0,2.5,25,64,10,1
10,16,160,1.6,0.375,0.769,2.14,60,123,28,1
10,19,190,1.9,0.3,0.905,1.68,57,172,34,1
10,7,70,0.7,0.357,0.871,2.08,25,61,12,1
5,7,35,1.4,0.457,1.0,1.45,16,35,11,1
8,76,608,9.5,0.314,0.711,1.87,191,432,102,1
10,32,320,3.2,0.306,0.788,1.69,98,252,58,1
7,8,56,1.143,0.482,1.0,2.25,27,56,12,1
7,7,49,1.0,0.592,0.959,2.42,29,47,12,1
7,2,14,0.286,0.714,0.714,10.0,10,10,1,1
10,72,720,7.2,0.292,0.667,1.81,210,480,116,1
10,150,1500,15.0,0.252,0.585,2.07,378,878,183,1
9,14,126,1.556,0.278,1.0,2.06,35,126,17,1
10,23,230,2.3,0.27,0.648,2.0,62,149,31,1
4,10,40,2.5,0.6,0.8,4.0,24,32,6,1
7,20,140,2.857,0.421,0.829,2.46,59,116,24,1
10,145,1450,14.5,0.268,0.747,1.83,389,1083,213,1
6,9,54,1.5,0.37,0.722,2.0,20,39,10,1
9,42,378,4.667,0.312,0.889,1.97,118,336,60,1
8,32,256,4.0,0.375,0.801,2.04,96,205,47,1
9,40,360,4.444,0.344,0.683,2.07,124,246,60,1
11,109,1199,9.909,0.234,0.62,1.92,281,743,146,1
8,40,320,5.0,0.35,0.906,1.81,112,290,62,1
10,57,570,5.7,0.326,0.695,1.98,186,396,94,1
7,20,140,2.857,0.457,0.857,2.46,64,120,26,1
5,2,10,0.4,0.7,0.7,7.0,7,7,1,1
6,26,156,4.333,0.519,0.955,2.25,81,149,36,1
8,9,72,1.125,0.361,0.819,1.73,26,59,15,1
8,45,360,5.625,0.297,0.564,1.88,107,203,57,1
10,16,160,1.6,0.444,1.0,2.22,71,160,32,1
10,74,740,7.4,0.303,0.708,2.17,224,524,103,1
8,30,240,3.75,0.296,0.863,2.09,71,207,34,1
10,20,200,2.0,0.32,0.61,2.13,64,122,30,1
10,35,350,3.5,0.311,0.72,1.88,109,252,58,1
11,64,704,5.818,0.25,0.597,2.0,176,420,88,1
10,33,330,3.3,0.342,0.927,1.66,113,306,68,1
7,5,35,0.714,0.486,0.943,4.25,17,33,4,1
5,14,70,2.8,0.557,0.871,2.79,39,61,14,1
6,12,72,2.0,0.375,0.958,1.93,27,69,14,1
5,20,100,4.0,0.54,0.95,2.35,54,95,23,1
8,6,48,0.75,0.375,0.896,1.8,18,43,10,1
8,12,96,1.5,0.396,0.969,1.81,38,93,21,1
7,20,140,2.857,0.464,1.0,2.24,65,140,29,1
6,10,60,1.667,0.483,0.933,2.07,29,56,14,1
7,41,287,5.857,0.355,0.857,1.85,102,246,55,1
8,18,144,2.25,0.438,0.979,2.74,63,141,23,1
8,13,104,1.625,0.356,0.942,1.76,37,98,21,1
9,4,36,0.444,0.444,1.0,8.0,16,36,2,1
11,261,2871,23.727,0.251,0.661,2.0,722,1898,361,1
11,175,1925,15.909,0.21,0.469,1.98,405,902,205,1
8,50,400,6.25,0.378,0.915,1.7,151,366,89,1
7,18,126,2.571,0.468,1.0,2.81,59,126,21,1
8,33,264,4.125,0.436,0.886,1.89,115,234,61,1
9,42,378,4.667,0.325,0.823,1.71,123,311,72,1
8,5,40,0.625,0.525,1.0,3.0,21,40,7,1
8,15,120,1.875,0.425,0.925,1.96,51,111,26,1
8,7,56,0.875,0.518,1.0,2.64,29,56,11,1
11,261,2871,23.727,0.231,0.596,1.87,662,1711,354,1
8,24,192,3.0,0.385,0.969,1.8,74,186,41,1
8,38,304,4.75,0.339,0.766,1.75,103,233,59,1
10,20,200,2.0,0.375,0.855,2.27,75,171,33,1
6,4,24,0.667,0.5,0.75,6.0,12,18,2,1
7,31,217,4.429,0.396,0.862,2.1,86,187,41,1
10,45,450,4.5,0.296,0.584,2.05,133,263,65,1
10,78,780,7.8,0.255,0.751,1.76,199,586,113,1
11,112,1232,10.182,0.217,0.469,1.73,267,578,154,1
10,25,250,2.5,0.332,0.772,1.89,83,193,44,1
8,24,192,3.0,0.328,0.625,1.75,63,120,36,1
7,36,252,5.143,0.409,0.861,1.84,103,217,56,1
8,43,344,5.375,0.326,0.75,1.81,112,258,62,1
86,67,5762,0.779,0.164,0.935,2.37,947,5386,399,5
27,106,2862,3.926,0.261,0.478,5.45,747,1368,137,1
24,280,6720,11.667,0.449,0.904,7.76,3018,6072,389,1
9,73,657,8.111,0.376,0.846,2.63,247,556,94,1
10,184,1840,18.4,0.325,0.626,2.58,598,1152,232,1
7,13,91,1.857,0.286,0.934,1.63,26,85,16,1
8,150,1200,18.75,0.158,0.594,1.23,189,713,154,1
2,19,38,9.5,0.184,0.789,1.4,7,30,5,1
8,109,872,13.625,0.109,0.508,1.25,95,443,76,1
13,226,2938,17.385,0.258,0.971,3.12,759,2852,243,1
7,100,700,14.286,0.283,0.987,1.68,198,691,118,1
7,63,441,9.0,0.288,0.991,1.61,127,437,79,1
6,4,24,0.667,0.417,0.583,5.0,10,14,2,1
9,107,963,11.889,0.357,0.693,2.44,344,667,141,1
6,81,486,13.5,0.282,0.957,1.34,137,465,102,1
8,196,1568,24.5,0.142,0.644,1.4,222,1010,159,1
1,277,277,277.0,1.0,1.0,277.0,277,277,1,2
32,350,11200,10.938,0.142,0.402,3.96,1588,4497,401,5
9,535,4815,59.444,0.146,0.634,1.32,704,3052,534,1
8,69,552,8.625,0.234,0.683,1.54,129,377,84,1
10,535,5350,53.5,0.113,0.458,1.36,606,2448,447,1
8,233,1864,29.125,0.151,0.665,1.36,282,1239,207,1
6,75,450,12.5,0.356,0.973,1.47,160,438,109,1
31,105,3255,3.387,0.224,0.417,5.35,728,1358,136,5
7,101,707,14.429,0.501,0.973,3.19,354,688,111,1
8,215,1720,26.875,0.404,0.789,2.91,695,1357,239,1
9,250,2250,27.778,0.305,0.711,2.18,686,1600,314,1
9,535,4815,59.444,0.106,0.47,1.21,510,2262,422,1
5,75,375,15.0,0.269,0.979,1.22,101,367,83,1
7,141,987,20.143,0.16,0.757,1.17,158,747,135,1
13,138,1794,10.615,0.232,0.697,3.86,417,1251,108,1
25,294,7350,11.76,0.471,0.907,7.72,3459,6663,448,1
8,86,688,10.75,0.494,0.945,2.64,340,650,129,1
8,101,808,12.625,0.29,0.978,1.71,234,790,137,1
9,84,756,9.333,0.329,0.632,2.08,249,478,120,1
10,511,5110,51.1,0.141,0.542,1.36,721,2772,532,1
8,15,120,1.875,0.292,0.808,1.84,35,97,19,1
28,61,1708,2.179,0.172,0.509,1.97,294,870,149,5
7,100,700,14.286,0.279,0.98,1.63,195,686,120,1
8,124,992,15.5,0.427,0.847,2.6,424,840,163,1
9,148,1332,16.444,0.198,0.77,1.33,264,1025,198,1
9,535,4815,59.444,0.192,0.658,1.42,926,3167,654,1
7,218,1526,31.143,0.142,0.623,1.26,216,951,171,1
9,180,1620,20.0,0.16,0.523,1.39,259,847,186,1
13,38,494,2.923,0.334,0.937,3.93,165,463,42,1
8,100,800,12.5,0.245,0.863,1.58,196,690,124,1
2,538,1076,269.0,0.518,0.596,29.32,557,641,19,2
9,492,4428,54.667,0.209,0.781,1.33,924,3457,697,1
9,284,2556,31.556,0.137,0.456,1.41,350,1165,249,1
7,143,1001,20.429,0.105,0.526,1.28,105,527,82,1
7,14,98,2.0,0.327,0.939,1.88,32,92,17,1
9,488,4392,54.222,0.074,0.343,1.28,326,1508,254,1
6,13,78,2.167,0.359,1.0,1.87,28,78,15,1
6,13,78,2.167,0.295,1.0,1.53,23,78,15,1
9,186,1674,20.667,0.16,0.814,1.26,268,1363,213,1
14,58,812,4.143,0.683,0.927,12.07,555,753,46,1
13,38,494,2.923,0.312,0.955,3.42,154,472,45,1
24,280,6720,11.667,0.452,0.899,7.62,3040,6042,399,1
25,292,7300,11.68,0.45,0.914,7.23,3283,6670,454,1
3,500,1500,166.67,0.373,0.421,19.28,559,632,29,2
6,31,186,5.167,0.301,0.844,1.65,56,157,34,1
7,140,980,20.0,0.131,0.666,1.28,128,653,100,1
9,264,2376,29.333,0.197,0.656,1.34,468,1558,349,1
9,310,2790,34.444,0.17,0.792,1.27,475,2211,375,1
9,102,918,11.333,0.18,0.759,1.2,165,697,137,1
7,112,784,16.0,0.168,0.667,1.25,132,523,106,1
2,536,1072,268.0,0.586,0.686,21.66,628,735,29,2
10,17,170,1.7,0.318,0.529,3.86,54,90,14,1
1,22,22,22.0,0.818,1.0,4.5,18,22,4,2
1,10,10,10.0,0.8,1.0,4.0,8,10,2,2
53,1,53,0.019,1.0,1.0,53.0,53,53,1,4
14,5,70,0.357,0.443,0.514,6.2,31,36,5,1
10,48,480,4.8,0.579,0.706,6.04,278,339,46,1
37,1,37,0.027,1.0,1.0,37.0,37,37,1,2
31,1,31,0.032,1.0,1.0,31.0,31,31,1,4
1,11,11,11.0,0.909,1.0,10.0,10,11,1,2
1,29,29,29.0,0.931,1.0,13.5,27,29,2,2
83,314,26062,3.783,0.298,0.671,8.75,7772,17482,888,5
1,18,18,18.0,0.5,1.0,3.0,9,18,3,2
10,259,2590,25.9,0.351,0.779,2.51,908,2018,362,1
24,125,3000,5.208,0.915,0.959,21.29,2746,2877,129,1
14,371,5194,26.5,0.38,0.59,4.85,1975,3066,407,1
10,19,190,1.9,0.605,0.816,8.85,115,155,13,1
13,322,4186,24.769,0.375,0.714,4.62,1571,2990,340,1
26,170,4420,6.538,0.188,0.909,1.54,833,4017,542,1
8,155,1240,19.375,0.452,0.882,2.78,561,1094,202,1
11,1,11,0.091,1.0,1.0,11.0,11,11,1,4
25,169,4225,6.76,0.215,0.947,1.57,907,4000,579,2
10,17,170,1.7,0.506,0.771,7.82,86,131,11,1
13,201,2613,15.462,0.4,0.722,4.45,1046,1887,235,1
1,28,28,28.0,0.536,1.0,3.0,15,28,5,2
178,140,24920,0.787,0.574,0.649,21.52,14292,16177,664,3
20,1,20,0.05,1.0,1.0,20.0,20,20,1,4
9,17,153,1.889,0.608,0.856,7.15,93,131,13,1
12,332,3984,27.667,0.402,0.659,4.5,1602,2626,356,1
31,1,31,0.032,1.0,1.0,31.0,31,31,1,4
10,151,1510,15.1,0.381,0.785,3.48,575,1186,165,1
13,433,5629,33.308,0.375,0.605,4.82,2109,3404,438,1
11,62,682,5.636,0.353,0.78,3.21,241,532,75,1
11,165,1815,15.0,0.354,0.706,3.38,643,1282,190,1
14,284,3976,20.286,0.365,0.54,5.1,1453,2147,285,1
9,160,1440,17.778,0.36,0.763,2.63,518,1098,197,1
7,153,1071,21.857,0.467,0.97,2.75,500,1039,182,1
9,140,1260,15.556,0.38,0.756,2.71,479,953,177,1
166,472,78352,2.843,0.359,0.547,17.12,28093,42821,1641,3
9,19,171,2.111,0.667,0.895,7.6,114,153,15,1
11,24,264,2.182,0.53,0.727,10.0,140,192,14,1
