1,11,11,11.0,1.0,1.0,11.0,11,11,1,2
4,115,460,28.75,0.426,0.487,17.82,196,224,11,2
7,16,112,2.286,0.42,0.768,2.14,47,86,22,1
10,51,510,5.1,0.306,0.855,2.29,156,436,68,1
9,24,216,2.667,0.537,1.0,2.9,116,216,40,1
10,98,980,9.8,0.376,0.861,2.1,368,844,175,1
9,47,423,5.222,0.492,0.948,2.42,208,401,86,1
10,78,780,7.8,0.381,0.856,2.52,297,668,118,1
12,146,1752,12.167,0.091,0.128,26.67,160,225,6,5
9,121,1089,13.444,0.399,0.843,2.4,434,918,181,1
9,41,369,4.556,0.444,0.976,2.88,164,360,57,1
11,61,671,5.545,0.361,0.614,5.04,242,412,48,1
9,36,324,4.0,0.556,0.923,3.21,180,299,56,1
9,21,189,2.333,0.487,0.857,3.29,92,162,28,1
12,98,1176,8.167,0.267,0.627,2.33,314,737,135,1
10,53,530,5.3,0.343,0.811,2.0,182,430,91,1
9,82,738,9.111,0.408,0.924,2.39,301,682,126,1
9,82,738,9.111,0.374,0.866,2.3,276,639,120,1
23,47,1081,2.043,0.315,0.747,2.2,341,808,155,1
10,65,650,6.5,0.475,0.971,2.76,309,631,112,1
10,43,430,4.3,0.458,0.94,3.58,197,404,55,1
7,16,112,2.286,0.241,0.634,2.45,27,71,11,1
11,21,231,1.909,0.468,0.719,7.2,108,166,15,1
11,8,88,0.727,0.693,0.989,10.17,61,87,6,1
9,36,324,4.0,0.506,0.901,2.83,164,292,58,1
8,14,112,1.75,0.143,1.0,2.67,16,112,6,1
9,34,306,3.778,0.31,0.895,1.61,95,274,59,1
11,85,935,7.727,0.268,0.902,1.73,251,843,145,1
10,12,120,1.2,0.367,1.0,1.57,44,120,28,1
1,13,13,13.0,0.692,1.0,3.0,9,13,3,2
8,8,64,1.0,0.25,0.672,1.6,16,43,10,1
9,121,1089,13.444,0.322,0.776,2.08,351,845,169,1
8,48,384,6.0,0.328,0.885,2.0,126,340,63,1
13,33,429,2.538,0.245,0.534,3.89,105,229,27,1
11,9,99,0.818,0.404,0.717,4.44,40,71,9,1
9,91,819,10.111,0.302,0.956,1.98,247,783,125,1
11,101,1111,9.182,0.264,0.852,1.65,293,947,178,1
8,44,352,5.5,0.486,0.952,2.95,171,335,58,1
1,39,39,39.0,0.897,1.0,8.75,35,39,4,2
4,17,68,4.25,0.309,0.559,3.5,21,38,6,1
3,56,168,18.667,0.065,0.5,1.38,11,84,8,1
3,183,549,61.0,0.488,0.577,29.78,268,317,9,2
25,300,7500,12.0,0.065,0.071,40.33,484,531,12,2
10,49,490,4.9,0.529,0.939,3.01,259,460,86,1
9,79,711,8.778,0.323,0.873,2.19,230,621,105,1
9,81,729,9.0,0.357,0.863,2.22,260,629,117,1
12,2,24,0.167,0.625,0.667,15.0,15,16,1,4
8,12,96,1.5,0.438,1.0,1.5,42,96,28,1
10,98,980,9.8,0.3,0.781,1.72,294,765,171,1
2,204,408,102.0,0.412,0.681,10.5,168,278,16,2
9,65,585,7.222,0.463,0.901,2.66,271,527,102,1
9,86,774,9.556,0.337,0.757,2.19,261,586,119,1
6,142,852,23.667,0.115,0.173,6.53,98,147,15,2
1,14,14,14.0,0.857,1.0,12.0,12,14,1,2
9,36,324,4.0,0.491,0.84,3.31,159,272,48,1
9,63,567,7.0,0.289,0.778,1.98,164,441,83,1
8,17,136,2.125,0.294,0.654,2.22,40,89,18,1
8,83,664,10.375,0.294,0.955,2.17,195,634,90,1
9,32,288,3.556,0.302,0.674,2.17,87,194,40,1
10,100,1000,10.0,0.41,0.846,2.81,410,846,146,1
9,86,774,9.556,0.3,0.677,2.13,232,524,109,1
12,230,2760,19.167,0.164,0.57,3.48,453,1572,130,1
6,29,174,4.833,0.339,0.874,1.51,59,152,39,1
9,37,333,4.111,0.453,0.964,2.7,151,321,56,1
13,440,5720,33.846,0.255,0.696,2.18,1459,3983,669,1
12,118,1416,9.833,0.309,0.726,2.42,438,1028,181,1
37,72,2664,1.946,0.12,0.257,7.64,321,685,42,5
38,410,15580,10.789,0.254,0.604,2.4,3957,9403,1651,1
13,115,1495,8.846,0.314,0.695,2.62,469,1039,179,1
10,107,1070,10.7,0.273,0.738,1.81,292,790,161,1
8,62,496,7.75,0.357,0.968,1.79,177,480,99,1
8,190,1520,23.75,0.326,0.63,2.22,495,957,223,1
10,77,770,7.7,0.469,0.905,2.64,361,697,137,1
14,234,3276,16.714,0.383,0.634,4.2,1256,2077,299,1
12,410,4920,34.167,0.333,0.661,2.69,1636,3254,608,1
3,304,912,101.33,0.555,0.686,42.17,506,626,12,2
8,70,560,8.75,0.388,0.841,2.21,217,471,98,1
6,50,300,8.333,0.327,0.687,2.0,98,206,49,1
10,35,350,3.5,0.42,0.826,2.23,147,289,66,1
12,50,600,4.167,0.345,0.627,2.72,207,376,76,1
12,497,5964,41.417,0.297,0.733,2.25,1773,4374,789,1
9,108,972,12.0,0.376,0.815,2.35,365,792,155,1
6,184,1104,30.667,0.323,0.752,1.99,357,830,179,1
6,189,1134,31.5,0.324,0.83,1.62,367,941,227,1
8,70,560,8.75,0.332,0.896,1.66,186,502,112,1
12,67,804,5.583,0.35,0.693,2.84,281,557,99,1
5,333,1665,66.6,0.374,0.413,36.65,623,688,17,2
9,40,360,4.444,0.494,0.925,2.92,178,333,61,1
12,232,2784,19.333,0.316,0.703,2.34,879,1957,375,1
10,119,1190,11.9,0.392,0.891,2.46,467,1060,190,1
10,121,1210,12.1,0.415,0.879,2.61,502,1063,192,1
27,115,3105,4.259,0.293,0.672,2.35,910,2087,388,1
10,83,830,8.3,0.425,0.86,2.92,353,714,121,1
10,181,1810,18.1,0.491,0.866,3.25,888,1567,273,1
10,413,4130,41.3,0.315,0.731,2.47,1302,3018,527,1
10,51,510,5.1,0.41,0.667,3.12,209,340,67,1
12,69,828,5.75,0.4,0.74,3.48,331,613,95,1
6,39,234,6.5,0.466,0.889,2.1,109,208,52,1
24,64,1536,2.667,0.227,0.57,3.38,348,875,103,1
9,17,153,1.889,0.144,0.458,3.14,22,70,7,5
10,272,2720,27.2,0.232,0.65,1.98,631,1767,319,1
15,14,210,0.933,0.11,0.338,1.92,23,71,12,5
10,271,2710,27.1,0.267,0.698,1.96,724,1892,369,1
6,12,72,2.0,0.139,0.514,1.43,10,37,7,5
8,272,2176,34.0,0.187,0.568,1.41,407,1236,288,1
10,271,2710,27.1,0.187,0.602,1.35,508,1632,375,1
10,271,2710,27.1,0.176,0.574,1.39,476,1556,342,1
8,78,624,9.75,0.244,0.745,1.35,152,465,113,1
7,14,98,2.0,0.357,0.867,1.75,35,85,20,1
10,271,2710,27.1,0.168,0.612,1.29,454,1659,351,1
7,128,896,18.286,0.203,0.663,1.33,182,594,137,1
5,15,75,3.0,0.4,0.947,1.67,30,71,18,1
5,30,150,6.0,0.36,0.947,1.26,54,142,43,1
4,11,44,2.75,0.364,0.955,1.33,16,42,12,1
5,75,375,15.0,0.259,0.867,1.18,97,325,82,1
9,16,144,1.778,0.208,0.542,2.14,30,78,14,1
6,13,78,2.167,0.295,0.872,1.44,23,68,16,1
5,32,160,6.4,0.431,0.988,1.47,69,158,47,1
6,17,102,2.833,0.255,0.745,1.18,26,76,22,1
5,13,65,2.6,0.246,0.831,1.33,16,54,12,1
1,22,22,22.0,0.5,1.0,1.83,11,22,6,2
3,9,27,3.0,0.296,1.0,1.33,8,27,6,1
9,107,963,11.889,0.204,0.683,1.42,196,658,138,1
9,19,171,2.111,0.269,0.643,1.35,46,110,34,1
5,16,80,3.2,0.425,1.0,1.36,34,80,25,1
9,55,495,6.111,0.251,0.808,1.43,124,400,87,1
6,22,132,3.667,0.326,1.0,1.3,43,132,33,1
7,14,98,2.0,0.388,0.847,1.65,38,83,23,1
7,13,91,1.857,0.297,0.835,1.69,27,76,16,1
7,21,147,3.0,0.327,0.728,1.41,48,107,34,1
7,23,161,3.286,0.248,0.944,1.21,40,152,33,1
7,15,105,2.143,0.314,1.0,1.57,33,105,21,1
8,27,216,3.375,0.236,0.685,1.31,51,148,39,1
8,4,32,0.5,0.375,1.0,2.4,12,32,5,1
7,38,266,5.429,0.226,0.639,1.4,60,170,43,1
6,33,198,5.5,0.268,0.848,1.39,53,168,38,1
7,13,91,1.857,0.374,0.978,1.79,34,89,19,1
7,26,182,3.714,0.269,0.929,1.23,49,169,40,1
5,5,25,1.0,0.36,1.0,1.29,9,25,7,1
9,48,432,5.333,0.273,0.685,1.42,118,296,83,1
9,32,288,3.556,0.24,0.913,1.5,69,263,46,1
6,7,42,1.167,0.262,0.786,1.38,11,33,8,1
8,21,168,2.625,0.232,0.643,1.3,39,108,30,1
7,19,133,2.714,0.248,0.624,1.5,33,83,22,1
7,7,49,1.0,0.347,0.98,2.13,17,48,8,1
6,21,126,3.5,0.349,1.0,1.33,44,126,33,1
6,16,96,2.667,0.198,0.76,2.38,19,73,8,1
7,17,119,2.429,0.261,0.95,1.82,31,113,17,1
5,18,90,3.6,0.4,0.811,1.64,36,73,22,1
7,30,210,4.286,0.3,0.886,1.43,63,186,44,1
7,11,77,1.571,0.247,0.61,1.36,19,47,14,1
7,16,112,2.286,0.241,0.634,1.93,27,71,14,1
9,20,180,2.222,0.294,0.578,1.51,53,104,35,1
7,4,28,0.571,0.25,0.857,1.75,7,24,4,1
7,43,301,6.143,0.292,0.85,1.33,88,256,66,1
7,7,49,1.0,0.306,0.898,1.36,15,44,11,1
9,28,252,3.111,0.25,0.77,1.47,63,194,43,1
6,19,114,3.167,0.307,0.904,1.59,35,103,22,1
7,11,77,1.571,0.416,0.961,1.6,32,74,20,1
9,43,387,4.778,0.274,0.605,1.68,106,234,63,1
6,13,78,2.167,0.333,0.91,1.37,26,71,19,1
10,49,490,4.9,0.165,0.649,1.35,81,318,60,1
6,11,66,1.833,0.394,0.955,1.53,26,63,17,1
7,14,98,2.0,0.347,1.0,2.0,34,98,17,1
10,251,2510,25.1,0.179,0.515,1.37,449,1293,327,1
7,24,168,3.429,0.268,0.708,1.61,45,119,28,1
7,11,77,1.571,0.325,0.831,1.47,25,64,17,1
5,14,70,2.8,0.386,0.857,1.69,27,60,16,1
7,56,392,8.0,0.319,0.829,1.45,125,325,86,1
6,11,66,1.833,0.333,0.97,1.57,22,64,14,1
9,5,45,0.556,0.244,0.622,1.83,11,28,6,1
9,22,198,2.444,0.212,0.763,1.62,42,151,26,1
7,11,77,1.571,0.416,0.974,1.52,32,75,21,1
7,7,49,1.0,0.327,1.0,2.0,16,49,8,1
5,8,40,1.6,0.55,0.95,1.83,22,38,12,1
5,9,45,1.8,0.333,1.0,1.88,15,45,8,1
7,26,182,3.714,0.374,0.846,1.66,68,154,41,1
6,14,84,2.333,0.298,0.619,1.79,25,52,14,1
6,33,198,5.5,0.303,0.874,1.46,60,173,41,1
6,68,408,11.333,0.257,0.672,1.15,105,274,91,1
7,9,63,1.286,0.302,0.841,1.73,19,53,11,1
7,25,175,3.571,0.331,0.891,1.41,58,156,41,1
8,8,64,1.0,0.234,0.953,2.5,15,61,6,1
7,13,91,1.857,0.286,0.868,1.37,26,79,19,1
9,41,369,4.556,0.201,0.653,1.3,74,241,57,1
9,202,1818,22.444,0.087,0.254,1.3,158,462,122,1
6,17,102,2.833,0.294,0.863,1.15,30,88,26,1
7,11,77,1.571,0.221,0.922,1.21,17,71,14,1
7,23,161,3.286,0.298,0.876,1.45,48,141,33,1
5,3,15,0.6,0.6,0.933,3.0,9,14,3,1
7,13,91,1.857,0.275,0.824,1.32,25,75,19,1
7,19,133,2.714,0.263,0.662,1.35,35,88,26,1
1,65,65,65.0,0.646,1.0,3.0,42,65,14,2
8,9,72,1.125,0.361,0.792,1.53,26,57,17,1
22,22,484,1.0,0.107,0.473,1.79,52,229,29,5
8,1,8,0.125,0.875,1.0,7.0,7,8,1,4
29,48,1392,1.655,0.116,0.268,5.06,162,373,32,5
9,27,243,3.0,0.333,0.918,1.69,81,223,48,1
8,12,96,1.5,0.417,0.938,2.0,40,90,20,1
7,16,112,2.286,0.446,0.946,2.0,50,106,25,1
21,4,84,0.19,0.31,0.643,3.71,26,54,7,5
19,47,893,2.474,0.078,0.112,3.89,70,100,18,5
11,15,165,1.364,0.358,0.752,2.19,59,124,27,1
8,9,72,1.125,0.403,0.722,1.93,29,52,15,1
8,9,72,1.125,0.319,0.667,2.3,23,48,10,1
9,116,1044,12.889,0.339,0.88,1.86,354,919,190,1
8,12,96,1.5,0.448,0.885,1.95,43,85,22,1
10,36,360,3.6,0.367,0.844,2.24,132,304,59,1
6,8,48,1.333,0.646,0.917,3.1,31,44,10,1
1,17,17,17.0,1.0,1.0,17.0,17,17,1,2
8,7,56,0.875,0.411,1.0,1.92,23,56,12,1
8,29,232,3.625,0.453,0.996,2.1,105,231,50,1
9,36,324,4.0,0.395,0.673,2.37,128,218,54,1
6,4,24,0.667,0.625,0.792,5.0,15,19,3,1
8,10,80,1.25,0.425,0.913,2.0,34,73,17,1
8,49,392,6.125,0.441,0.997,1.9,173,391,91,1
7,12,84,1.714,0.464,1.0,2.17,39,84,18,1
9,27,243,3.0,0.358,0.856,1.85,87,208,47,1
8,50,400,6.25,0.428,0.74,2.31,171,296,74,1
8,6,48,0.75,0.396,0.813,1.58,19,39,12,1
7,38,266,5.429,0.414,0.846,2.44,110,225,45,1
5,4,20,0.8,0.7,0.8,7.0,14,16,2,1
8,12,96,1.5,0.479,0.938,2.3,46,90,20,1
11,272,2992,24.727,0.281,0.68,2.0,840,2036,420,1
8,14,112,1.75,0.446,1.0,2.17,50,112,23,1
11,24,264,2.182,0.307,0.795,2.08,81,210,39,1
8,16,128,2.0,0.438,0.891,2.67,56,114,21,1
10,30,300,3.0,0.307,0.94,1.96,92,282,47,1
8,16,128,2.0,0.43,0.859,2.2,55,110,25,1
10,50,500,5.0,0.268,0.764,1.94,134,382,69,1
6,36,216,6.0,0.495,0.995,1.91,107,215,56,1
8,22,176,2.75,0.403,1.0,2.03,71,176,35,1
10,41,410,4.1,0.312,0.734,1.94,128,301,66,1
10,7,70,0.7,0.329,0.986,1.77,23,69,13,1
8,12,96,1.5,0.417,0.969,2.11,40,93,19,1
11,126,1386,11.455,0.273,0.649,2.11,379,900,180,1
9,41,369,4.556,0.374,0.881,2.26,138,325,61,1
7,35,245,5.0,0.408,0.755,2.38,100,185,42,1
8,4,32,0.5,0.438,0.656,4.67,14,21,3,1
10,26,260,2.6,0.3,0.954,1.59,78,248,49,1
8,9,72,1.125,0.361,0.722,1.86,26,52,14,1
8,37,296,4.625,0.392,0.753,1.93,116,223,60,1
8,26,208,3.25,0.409,0.933,2.18,85,194,39,1
10,52,520,5.2,0.306,0.688,1.96,159,358,81,1
6,39,234,6.5,0.393,0.927,1.77,92,217,52,1
11,146,1606,13.273,0.238,0.58,1.83,383,932,209,1
8,42,336,5.25,0.375,0.899,2.07,126,302,61,1
7,15,105,2.143,0.4,0.752,1.83,42,79,23,1
9,114,1026,12.667,0.272,0.741,1.86,279,760,150,1
10,61,610,6.1,0.29,0.657,2.16,177,401,82,1
7,109,763,15.571,0.283,0.543,1.93,216,414,112,1
67,30,2010,0.448,0.169,0.46,2.26,339,924,150,5
5,12,60,2.4,0.6,0.9,3.0,36,54,12,1
10,55,550,5.5,0.295,0.756,1.98,162,416,82,1
10,144,1440,14.4,0.256,0.625,1.8,368,900,205,1
11,54,594,4.909,0.273,0.781,2.19,162,464,74,1
8,43,344,5.375,0.387,0.762,1.93,133,262,69,1
10,62,620,6.2,0.265,0.656,2.19,164,407,75,1
34,25,850,0.735,0.256,0.534,2.06,218,454,106,5
8,33,264,4.125,0.375,0.981,1.6,99,259,62,1
6,8,48,1.333,0.604,0.896,3.22,29,43,9,1
9,33,297,3.667,0.357,0.63,2.47,106,187,43,1
9,25,225,2.778,0.329,0.502,2.55,74,113,29,1
8,35,280,4.375,0.425,0.843,2.09,119,236,57,1
10,36,360,3.6,0.367,0.789,2.28,132,284,58,1
10,79,790,7.9,0.244,0.742,1.79,193,586,108,1
8,19,152,2.375,0.395,0.704,1.94,60,107,31,1
8,39,312,4.875,0.423,0.955,1.83,132,298,72,1
10,23,230,2.3,0.287,0.617,2.2,66,142,30,1
10,19,190,1.9,0.326,0.768,1.59,62,146,39,1
8,24,192,3.0,0.26,0.672,1.85,50,129,27,1
8,12,96,1.5,0.396,0.99,1.9,38,95,20,1
8,12,96,1.5,0.479,1.0,2.19,46,96,21,1
8,31,248,3.875,0.375,0.722,2.02,93,179,46,1
10,26,260,2.6,0.354,0.769,2.09,92,200,44,1
8,23,184,2.875,0.375,0.88,2.09,69,162,33,1
8,39,312,4.875,0.369,0.99,2.05,115,309,56,1
8,12,96,1.5,0.427,0.906,2.16,41,87,19,1
5,8,40,1.6,0.675,0.975,3.0,27,39,9,1
6,4,24,0.667,0.583,0.792,3.5,14,19,4,1
8,9,72,1.125,0.375,0.986,2.08,27,71,13,1
9,56,504,6.222,0.343,0.706,1.97,173,356,88,1
8,13,104,1.625,0.452,0.971,1.96,47,101,24,1
8,13,104,1.625,0.423,0.923,1.76,44,96,25,1
5,7,35,1.4,0.686,1.0,3.0,24,35,8,1
8,5,40,0.625,0.475,1.0,2.38,19,40,8,1
11,97,1067,8.818,0.266,0.635,2.04,284,678,139,1
9,40,360,4.444,0.275,0.875,1.6,99,315,62,1
8,21,168,2.625,0.417,0.958,1.94,70,161,36,1
9,33,297,3.667,0.36,0.818,2.02,107,243,53,1
8,14,112,1.75,0.42,0.786,1.88,47,88,25,1
10,23,230,2.3,0.37,0.83,2.3,85,191,37,1
7,9,63,1.286,0.429,0.667,3.0,27,42,9,1
8,25,200,3.125,0.3,0.59,2.22,60,118,27,1
7,25,175,3.571,0.349,0.737,2.26,61,129,27,1
7,6,42,0.857,0.357,1.0,1.67,15,42,9,1
5,23,115,4.6,0.452,0.913,1.79,52,105,29,1
8,12,96,1.5,0.427,0.75,2.05,41,72,20,1
8,18,144,2.25,0.354,0.757,1.65,51,109,31,1
9,123,1107,13.667,0.346,0.74,2.21,383,819,173,1
9,165,1485,18.333,0.337,0.713,2.54,501,1059,197,1
3,9,27,3.0,0.296,0.667,2.0,8,18,4,1
9,304,2736,33.778,0.202,0.749,1.32,554,2049,419,1
6,82,492,13.667,0.274,0.925,1.39,135,455,97,1
9,532,4788,59.111,0.154,0.642,1.29,736,3073,572,1
6,13,78,2.167,0.256,0.974,1.54,20,76,13,1
4,12,48,3.0,0.25,0.792,3.0,12,38,4,1
5,98,490,19.6,0.341,0.639,2.14,167,313,78,1
24,280,6720,11.667,0.456,0.913,7.66,3064,6134,400,1
8,73,584,9.125,0.433,0.875,2.75,253,511,92,1
7,214,1498,30.571,0.461,0.865,2.95,691,1296,234,1
9,306,2754,34.0,0.192,0.751,1.4,530,2069,378,1
8,174,1392,21.75,0.161,0.72,1.3,224,1002,172,1
9,267,2403,29.667,0.131,0.517,1.35,315,1242,234,1
7,256,1792,36.571,0.135,0.603,1.36,242,1081,178,1
1,249,249,249.0,0.173,1.0,1.02,43,249,42,1
9,534,4806,59.333,0.163,0.633,1.34,784,3043,585,1
1,200,200,200.0,0.13,1.0,1.04,26,200,25,1
13,37,481,2.846,0.322,0.992,3.52,155,477,44,1
9,182,1638,20.222,0.378,0.789,2.95,619,1292,210,1
9,108,972,12.0,0.329,0.691,2.27,320,672,141,1
6,29,174,4.833,0.42,0.937,1.92,73,163,38,1
10,535,5350,53.5,0.166,0.681,1.32,889,3646,671,1
7,215,1505,30.714,0.548,0.997,3.35,824,1500,246,1
9,83,747,9.222,0.376,0.687,2.49,281,513,113,1
9,102,918,11.333,0.183,0.804,1.27,168,738,132,1
8,61,488,7.625,0.207,0.803,1.31,101,392,77,1
7,219,1533,31.286,0.182,0.798,1.26,279,1224,222,1
8,198,1584,24.75,0.215,0.832,1.31,341,1318,260,1
13,228,2964,17.538,0.24,0.933,3.02,710,2765,235,1
13,37,481,2.846,0.306,0.933,3.59,147,449,41,1
24,178,4272,7.417,0.483,0.933,8.0,2063,3987,258,1
1,186,186,186.0,0.828,1.0,9.06,154,186,17,2
9,207,1863,23.0,0.177,0.632,1.29,330,1178,255,1
9,103,927,11.444,0.164,0.771,1.22,152,715,125,1
8,343,2744,42.875,0.129,0.605,1.2,354,1661,294,1
1,62,62,62.0,0.984,1.0,61.0,61,62,1,2
25,178,4450,7.12,0.49,0.896,7.9,2181,3988,276,1
24,84,2016,3.5,0.474,0.872,8.69,956,1758,110,1
8,215,1720,26.875,0.416,0.808,2.94,715,1389,243,1
9,191,1719,21.222,0.328,0.747,2.14,564,1284,264,1
6,32,192,5.333,0.365,0.958,1.67,70,184,42,1
9,510,4590,56.667,0.075,0.288,1.44,346,1323,241,1
11,511,5621,46.455,0.17,0.538,1.42,956,3023,671,1
2,537,1074,268.5,0.538,0.555,82.57,578,596,7,2
9,175,1575,19.444,0.177,0.624,1.26,279,983,222,1
3,537,1611,179.0,0.353,0.364,71.13,569,587,8,2
14,227,3178,16.214,0.237,0.839,3.34,754,2667,226,1
9,111,999,12.333,0.218,0.81,1.7,218,809,128,1
2,537,1074,268.5,0.621,0.747,16.68,667,802,40,2
9,536,4824,59.556,0.126,0.493,1.34,609,2377,456,1
2,279,558,139.5,0.075,0.545,1.05,42,304,40,1
8,158,1264,19.75,0.102,0.346,1.33,129,437,97,1
25,178,4450,7.12,0.475,0.873,7.95,2115,3885,266,1
9,112,1008,12.444,0.213,0.835,1.59,215,842,135,1
9,124,1116,13.778,0.367,0.705,2.85,410,787,144,1
9,186,1674,20.667,0.425,0.786,3.24,712,1315,220,1
6,32,192,5.333,0.286,0.76,1.41,55,146,39,1
9,99,891,11.0,0.189,0.745,1.4,168,664,120,1
7,14,98,2.0,0.347,0.949,1.79,34,93,19,1
9,510,4590,56.667,0.171,0.695,1.27,787,3190,618,1
6,81,486,13.5,0.282,0.852,1.26,137,414,109,1
7,71,497,10.143,0.193,0.672,1.43,96,334,67,1
9,510,4590,56.667,0.149,0.592,1.28,684,2717,533,1
13,227,2951,17.462,0.226,0.837,3.11,668,2470,215,1
9,102,918,11.333,0.357,0.867,2.43,328,796,135,1
1,74,74,74.0,0.189,1.0,1.08,14,74,13,1
9,535,4815,59.444,0.157,0.594,1.23,757,2861,617,1
10,504,5040,50.4,0.139,0.665,1.19,701,3352,590,1
7,375,2625,53.571,0.092,0.428,1.21,241,1124,200,1
153,158,24174,1.033,0.587,0.641,46.95,14180,15491,302,3
83,277,22991,3.337,0.18,0.365,6.86,4138,8387,603,5
83,149,12367,1.795,0.388,0.472,28.77,4804,5838,167,3
39,1,39,0.026,1.0,1.0,39.0,39,39,1,4
1,180,180,180.0,0.983,1.0,88.5,177,180,2,2
13,80,1040,6.154,0.434,0.536,5.57,451,557,81,1
11,41,451,3.727,0.337,0.634,2.92,152,286,52,1
10,31,310,3.1,0.645,0.774,6.67,200,240,30,1
42,1,42,0.024,1.0,1.0,42.0,42,42,1,4
13,9,117,0.692,0.402,0.684,3.36,47,80,14,1
7,7,49,1.0,0.918,0.959,22.5,45,47,2,1
11,179,1969,16.273,0.33,0.733,2.88,650,1444,226,1
4,9,36,2.25,0.611,0.611,22.0,22,22,1,2
12,71,852,5.917,0.631,0.904,6.64,538,770,81,1
14,402,5628,28.714,0.399,0.631,4.75,2248,3554,473,1
14,385,5390,27.5,0.369,0.561,4.83,1990,3022,412,1
10,9,90,0.9,0.644,0.689,58.0,58,62,1,1
3,3,9,1.0,0.889,0.889,8.0,8,8,1,1
1,34,34,34.0,0.353,1.0,1.71,12,34,7,2
11,184,2024,16.727,0.455,0.76,4.72,920,1539,195,1
11,344,3784,31.273,0.446,0.712,4.71,1686,2694,358,1
9,18,162,2.0,0.623,0.864,7.77,101,140,13,1
28,171,4788,6.107,0.258,0.912,1.99,1235,4369,621,1
10,155,1550,15.5,0.329,0.601,2.88,510,931,177,1
9,86,774,9.556,0.394,0.705,2.85,305,546,107,1
8,162,1296,20.25,0.435,0.936,3.0,564,1213,188,1
12,285,3420,23.75,0.411,0.708,4.33,1404,2421,324,1
3,3,9,1.0,0.889,0.889,8.0,8,8,1,1
9,16,144,1.778,0.556,0.958,6.67,80,138,12,1
9,161,1449,17.889,0.432,0.93,2.87,626,1347,218,1
14,203,2842,14.5,0.362,0.67,4.36,1028,1904,236,1
14,390,5460,27.857,0.358,0.59,4.44,1956,3224,441,1
8,95,760,11.875,0.466,0.904,2.95,354,687,120,1
9,20,180,2.222,0.628,0.856,8.07,113,154,14,1
11,152,1672,13.818,0.365,0.764,2.88,610,1278,212,1
10,10,100,1.0,0.52,0.53,52.0,52,53,1,1
9,152,1368,16.889,0.379,0.765,2.77,518,1047,187,1
14,254,3556,18.143,0.377,0.569,4.72,1341,2022,284,1
23,132,3036,5.739,0.95,1.0,20.76,2885,3036,139,1
13,213,2769,16.385,0.359,0.658,4.65,995,1821,214,1
13,133,1729,10.231,0.36,0.721,4.9,622,1247,127,1
13,1,13,0.077,1.0,1.0,13.0,13,13,1,4
6,72,432,12.0,0.604,0.991,4.08,261,428,64,1
1,7,7,7.0,1.0,1.0,7.0,7,7,1,1
9,154,1386,17.111,0.406,0.727,2.93,563,1008,192,1
12,409,4908,34.083,0.302,0.604,2.88,1482,2966,515,1
1,28,28,28.0,0.464,1.0,2.17,13,28,6,2
16,415,6640,25.938,0.389,0.675,5.17,2582,4480,499,1
24,170,4080,7.083,0.924,0.997,15.9,3768,4068,237,1
16,341,5456,21.313,0.378,0.724,5.23,2060,3949,394,1
10,59,590,5.9,0.403,0.792,2.98,238,467,80,1
12,22,264,1.833,0.621,0.788,9.65,164,208,17,1
17,398,6766,23.412,0.32,0.608,5.3,2162,4117,408,1
